target,municipio,semanas,testes,positivos,notificacoes,obitos,positividade_media,incidencia_media_100k,risco_max
tuberculose_cultura,NOVA MARILANDIA,24,34,7,4.0,0.0,0.16666666666666666,8.683694503587777,1.2551485241744365
tuberculose_cultura,NOVA MONTE VERDE,5,8,0,0.0,0.0,0.0,0.0,0.4445117996903153
tuberculose_cultura,NOVA MUTUM,11,11,2,4.0,0.0,0.18181818181818182,0.3105826374988159,0.9877529457589165
tuberculose_cultura,NOVA OLIMPIA,6,7,1,0.0,0.0,0.16666666666666666,1.0141576406636648,0.894427190999916
tuberculose_cultura,NOVA SANTA HELENA,1,1,0,0.0,0.0,0.0,0.0,0.0
tuberculose_cultura,NOVA UBIRATA,4,5,1,0.0,0.0,0.125,2.0012808197246237,1.143132278861212
tuberculose_cultura,NOVA XAVANTINA,5,5,0,3.0,0.0,0.0,0.0,0.101175
tuberculose_cultura,NOVO MUNDO,7,7,1,2.0,0.0,0.14285714285714285,1.4966699094514706,0.9920439967754335
tuberculose_cultura,NOVO PROGRESSO,2,2,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,NOVO SANTO ANTONIO,1,2,0,0.0,0.0,0.0,0.0,0.20666531883445952
tuberculose_cultura,NOVO SAO JOAQUIM,3,3,0,0.0,0.0,0.0,0.0,0.04090770340653165
tuberculose_cultura,OURILANDIA DO NORTE,1,2,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,PARANAITA,25,46,9,3.0,1.0,0.2033333333333333,3.075518546849716,1.2870679021310247
tuberculose_cultura,PARANATINGA,3,3,1,0.0,0.0,0.3333333333333333,1.4336917562724014,0.5917672309740128
tuberculose_cultura,PASSO DE CAMARAGIBE,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,PEDRA PRETA,2,2,1,0.0,0.0,0.5,2.6961445133459154,0.2698
tuberculose_cultura,PEIXOTO DE AZEVEDO,25,66,5,5.0,0.0,0.09466666666666666,0.5980690063430325,1.3749041612158368
tuberculose_cultura,PIMENTA BUENO,3,3,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,PIRACICABA,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,PLANALTO DA SERRA,1,1,1,0.0,0.0,1.0,30.97893432465923,0.05307984586148658
tuberculose_cultura,POCONE,19,22,4,16.0,0.0,0.10526315789473684,0.6743963730963055,2.40555492496019
tuberculose_cultura,PONTAL DO ARAGUAIA,1,1,0,0.0,0.0,0.0,0.0,0.0
tuberculose_cultura,PONTES E LACERDA,40,53,5,21.0,1.0,0.1,0.2354843316377723,1.6673991877240184
tuberculose_cultura,PORTO ALEGRE DO NORTE,1,2,0,0.0,0.0,0.0,0.0,0.08777804757882886
tuberculose_cultura,PORTO ESPERIDIAO,1,2,0,1.0,1.0,0.0,0.0,0.05470817849099111
tuberculose_cultura,PORTO ESTRELA,2,2,0,0.0,0.0,0.0,0.0,0.10080470861486512
tuberculose_cultura,PORTO VELHO,3,3,1,0.0,0.0,0.3333333333333333,,0.28284271247461906
tuberculose_cultura,POXOREO,2,2,0,1.0,0.0,0.0,,0.0
tuberculose_cultura,PRIMAVERA DO LESTE,16,19,5,8.0,0.0,0.21875,0.3562734428604387,1.4861112077436807
tuberculose_cultura,PROMISSAO,1,2,2,0.0,0.0,1.0,,0.0
tuberculose_cultura,QUERENCIA,11,13,2,3.0,0.0,0.18181818181818182,0.6395518020970904,0.8681883549494736
tuberculose_cultura,QUERENCIA DO NORTE,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,RECIFE,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,RIBEIRAO CASCALHEIRA,1,1,0,0.0,0.0,0.0,0.0,0.10804437992680185
tuberculose_cultura,RIO BRANCO,2,2,2,0.0,0.0,1.0,22.114291568767403,0.14914197635135135
tuberculose_cultura,RONDONOPOLIS,59,77,7,136.0,9.0,0.09887005649717513,0.0484830716382511,2.250329002838257
tuberculose_cultura,ROSARIO OESTE,3,3,0,1.0,0.0,0.0,0.0,0.2749533920417752
tuberculose_cultura,SANTA CARMEM,3,3,0,0.0,0.0,0.0,0.0,0.0
tuberculose_cultura,SANTA TEREZINHA,1,1,1,0.0,0.0,1.0,13.164823591363875,0.17831903856982004
tuberculose_cultura,SANTAREM,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,SANTO ANTONIO DO LEVERGER,25,33,4,6.0,0.0,0.16,0.9480280849366577,1.2484188904948423
tuberculose_cultura,SAO FELIX DO ARAGUAIA,1,1,0,0.0,0.0,0.0,0.0,0.16267185388513522
tuberculose_cultura,SAO GERALDO DO ARAGUAIA,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,SAO JOSE DO RIO CLARO,6,8,1,2.0,0.0,0.16666666666666666,1.1177430532269241,0.8944271909999159
tuberculose_cultura,SAO JOSE DO XINGU,1,1,0,0.0,0.0,0.0,0.0,0.10040118595157664
tuberculose_cultura,SAO JOSE DOS QUATRO MARCOS,4,5,1,1.0,0.0,0.25,1.330636576538216,0.692820323027551
tuberculose_cultura,SAO LUIS,1,1,1,0.0,0.0,1.0,,0.0
tuberculose_cultura,SAO LUIS GONZAGA DO MARANHAO,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,SAO PAULO,2,3,0,0.0,0.0,0.0,,0.168625
tuberculose_cultura,SAPEZAL,11,12,1,7.0,0.0,0.09090909090909091,0.3000003000003,1.264911064067352
tuberculose_cultura,SENADOR ALEXANDRE COSTA,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,SERINGUEIRAS,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,SINOP,110,375,43,93.0,2.0,0.10879623644329527,0.21840208317360396,2.1687673492362194
tuberculose_cultura,SORRISO,45,75,23,32.0,0.0,0.26296296296296295,0.4923434724628929,1.4427695554216287
tuberculose_cultura,TABAPORA,2,3,0,0.0,0.0,0.0,0.0,0.168625
tuberculose_cultura,TANGARA DA SERRA,49,80,22,23.0,0.0,0.32142857142857145,0.40935247291506743,1.3901707773848915
tuberculose_cultura,TAPURAH,6,6,0,0.0,0.0,0.0,0.0,0.0
tuberculose_cultura,TARUMA,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,TEIXEIRA SOARES,5,5,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,TERESINA,1,2,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,TESOURO,3,4,0,0.0,0.0,0.0,0.0,0.431775072040346
tuberculose_cultura,TOLEDO,1,1,1,0.0,0.0,1.0,,0.0
tuberculose_cultura,TUCUMA,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_cultura,VALE DE SAO DOMINGOS,1,1,0,0.0,0.0,0.0,0.0,0.04944814189189199
tuberculose_cultura,VARZEA GRANDE,123,437,73,560.0,38.0,0.18798349347129834,0.19733060282507797,2.210012542835477
tuberculose_cultura,VERA,1,1,0,0.0,0.0,0.0,0.0,0.0
tuberculose_cultura,VILA BELA DA SANTISSIMA TRINDADE,1,1,0,0.0,0.0,0.0,0.0,0.11178052505630645
tuberculose_cultura,VILA RICA,1,1,0,0.0,0.0,0.0,0.0,0.04660449394707213
tuberculose_cultura,VITORIA,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_lf_lam,ARAPUTANGA,2,2,1,2.0,0.0,0.5,3.3485132601125103,0.370975
tuberculose_lf_lam,ARIPUANA,1,1,0,0.0,0.0,0.0,0.0,0.05382992328265769
tuberculose_lf_lam,ARIQUEMES,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_lf_lam,BOA VISTA,1,1,1,0.0,0.0,1.0,,0.0
tuberculose_lf_lam,CACERES,5,9,4,15.0,0.0,0.4,0.8731432064001396,0.8016472903643597
tuberculose_lf_lam,CAMPOS DE JULIO,1,1,0,0.0,0.0,0.0,0.0,0.0
tuberculose_lf_lam,CLAUDIA,1,1,1,1.0,0.0,1.0,10.442773600668337,0.0
tuberculose_lf_lam,CUIABA,11,15,7,94.0,1.0,0.5,0.09411936809869735,0.7375711030678928
tuberculose_lf_lam,FELIZ NATAL,1,2,1,1.0,0.0,0.5,9.407337723424272,0.0
tuberculose_lf_lam,GOIANIA,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_lf_lam,LAMBARI D''OESTE,1,1,0,0.0,0.0,0.0,,0.0
tuberculose_lf_lam,LUCAS DO RIO VERDE,1,1,1,0.0,0.0,1.0,1.134738896579897,0.0
tuberculose_lf_lam,MIRASSOL D''OESTE,2,2,1,0.0,0.0,0.5,,0.1349
tuberculose_lf_lam,NOBRES,2,2,0,1.0,0.0,0.0,0.0,0.12220565174549552
tuberculose_lf_lam,NOVA BRASILANDIA,1,1,0,0.0,0.0,0.0,0.0,0.04917279701576588
tuberculose_lf_lam,PONTES E LACERDA,2,2,1,1.0,0.0,0.5,0.9290917199345918,0.370975
tuberculose_lf_lam,PORTO ESPERIDIAO,1,1,0,0.0,0.0,0.0,0.0,0.05470817849099111
tuberculose_lf_lam,SANTO ANTONIO DO LEVERGER,1,1,1,0.0,0.0,1.0,5.9608965188364325,0.07961264780405415
tuberculose_lf_lam,SINOP,10,20,5,13.0,0.0,0.3333333333333333,0.24162643586509516,0.8465309924999298
tuberculose_lf_lam,TANGARA DA SERRA,4,6,3,3.0,0.0,0.25,0.6784321884413247,1.2124355652982142
tuberculose_lf_lam,VARZEA GRANDE,1,1,0,3.0,1.0,0.0,0.0,0.0
tuberculose_lf_lam,VERA,1,1,0,0.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,AGUA BOA,3,6,1,3.0,0.0,0.16666666666666666,1.2494221422592051,0.6861253524202826
tuberculose_teste_de_sensibilidade,ALTA FLORESTA,2,4,0,0.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,ALTAMIRA,1,2,0,0.0,0.0,0.0,,0.0
tuberculose_teste_de_sensibilidade,ARAPUTANGA,3,8,1,3.0,0.0,0.16666666666666666,2.2543847783939763,0.565685424949238
tuberculose_teste_de_sensibilidade,BARAO DE MELGACO,1,2,1,1.0,0.0,0.5,12.24739742804654,0.5
tuberculose_teste_de_sensibilidade,BARRA DO BUGRES,1,2,0,0.0,0.0,0.0,0.0,0.0017327737894144602
tuberculose_teste_de_sensibilidade,BARRA DO GARCAS,3,10,2,6.0,1.0,0.3333333333333333,1.0804620055535747,0.9421221758462295
tuberculose_teste_de_sensibilidade,BOA VISTA,1,2,0,0.0,0.0,0.0,,0.0
tuberculose_teste_de_sensibilidade,CACERES,14,32,12,15.0,1.0,0.4107142857142857,0.9115395794632748,0.7310648896522547
tuberculose_teste_de_sensibilidade,CACOAL,1,2,0,0.0,0.0,0.0,,0.0
tuberculose_teste_de_sensibilidade,CAMPINAPOLIS,2,10,0,4.0,1.0,0.0,0.0,0.44760158009572104
tuberculose_teste_de_sensibilidade,CAMPO NOVO DO PARECIS,1,2,0,0.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,CAMPO VERDE,1,2,0,1.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,CANARANA,1,2,0,1.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,CASTANHEIRA,1,2,1,0.0,0.0,0.5,13.255567338282079,0.0
tuberculose_teste_de_sensibilidade,CHAPADA DOS GUIMARAES,2,6,0,1.0,0.0,0.0,0.0,0.30609330306869365
tuberculose_teste_de_sensibilidade,COLIDER,1,4,0,0.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,COMODORO,1,2,0,0.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,CUIABA,58,168,33,534.0,34.0,0.1793103448275862,0.08827897124063873,2.2865469016479567
tuberculose_teste_de_sensibilidade,CURVELANDIA,1,2,0,0.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,DIAMANTINO,4,8,4,1.0,0.0,0.5,4.55767740759309,0.5396
tuberculose_teste_de_sensibilidade,GOIANIA,1,2,0,0.0,0.0,0.0,,0.0
tuberculose_teste_de_sensibilidade,GUARANTA DO NORTE,1,2,0,0.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,GUIRATINGA,1,2,1,1.0,0.0,0.5,6.353240152477763,0.017114108248873782
tuberculose_teste_de_sensibilidade,ILHEUS,1,2,0,0.0,0.0,0.0,,0.0
tuberculose_teste_de_sensibilidade,IMPERATRIZ,1,2,0,1.0,0.0,0.0,,0.0
tuberculose_teste_de_sensibilidade,JUARA,1,2,0,1.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,JUINA,1,2,0,0.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,LUCAS DO RIO VERDE,5,12,2,2.0,0.0,0.2,0.5140112634054858,0.7104159522338394
tuberculose_teste_de_sensibilidade,MIRASSOL D''OESTE,1,2,1,0.0,0.0,0.5,,0.0
tuberculose_teste_de_sensibilidade,NOBRES,3,8,1,0.0,0.0,0.16666666666666666,2.1190930281839373,0.5867160766947337
tuberculose_teste_de_sensibilidade,NOSSA SENHORA DO LIVRAMENTO,3,6,3,2.0,0.0,0.5,8.551393877201985,0.3196874397613699
tuberculose_teste_de_sensibilidade,NOVA MUTUM,2,4,1,1.0,0.0,0.25,0.8541022531217438,0.2698
tuberculose_teste_de_sensibilidade,PARANAITA,6,12,7,0.0,0.0,0.5833333333333334,10.058951311430446,0.27812476904377953
tuberculose_teste_de_sensibilidade,PEDRA PRETA,1,2,0,0.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,PEIXOTO DE AZEVEDO,1,2,0,1.0,0.0,0.0,0.0,0.02064137105855867
tuberculose_teste_de_sensibilidade,POCONE,1,2,0,1.0,0.0,0.0,0.0,0.06830926590653164
tuberculose_teste_de_sensibilidade,PONTES E LACERDA,2,4,2,1.0,1.0,0.5,1.8902974564104271,0.23607499999999998
tuberculose_teste_de_sensibilidade,PORTO VELHO,1,2,0,0.0,0.0,0.0,,0.0
tuberculose_teste_de_sensibilidade,PRIMAVERA DO LESTE,2,6,0,0.0,0.0,0.0,0.0,0.168625
tuberculose_teste_de_sensibilidade,PROMISSAO,1,4,0,0.0,0.0,0.0,,0.0
tuberculose_teste_de_sensibilidade,QUERENCIA,1,2,1,0.0,0.0,0.5,3.517534911533997,0.0
tuberculose_teste_de_sensibilidade,RIO BRANCO,1,2,0,0.0,0.0,0.0,0.0,0.014241976351351361
tuberculose_teste_de_sensibilidade,RONDONOPOLIS,4,8,2,13.0,1.0,0.25,0.206412804389008,0.9232050807568877
tuberculose_teste_de_sensibilidade,SANTA TEREZINHA,1,2,0,0.0,0.0,0.0,0.0,0.17831903856982004
tuberculose_teste_de_sensibilidade,SAO JOSE DOS QUATRO MARCOS,1,2,0,0.0,0.0,0.0,0.0,0.0
tuberculose_teste_de_sensibilidade,SAO LUIS,1,2,1,0.0,0.0,0.5,,0.0
tuberculose_teste_de_sensibilidade,SINOP,24,56,9,35.0,2.0,0.16666666666666666,0.23041526056677294,1.746506837349621
tuberculose_teste_de_sensibilidade,SORRISO,9,32,8,10.0,0.0,0.2222222222222222,0.936253977616508,1.0420705792884823
tuberculose_teste_de_sensibilidade,TANGARA DA SERRA,10,26,5,6.0,0.0,0.2,0.4522881256275498,0.9552063079129867
tuberculose_teste_de_sensibilidade,VARZEA GRANDE,35,79,21,159.0,8.0,0.2833333333333333,0.20149321044231333,1.406145190298626
tularemia_cultura_para_fungos,JUINA,1,1,0,0.0,0.0,0.0,0.0,0.0
tularemia_fungos,JUINA,1,1,0,0.0,0.0,0.0,0.0,0.0
var_ola_herpes_simplex_1_e_2_biologia_molecular,CUIABA,3,3,0,0.0,0.0,0.0,0.0,0.0
var_ola_herpes_simplex_1_e_2_biologia_molecular,VARZEA GRANDE,1,1,0,0.0,0.0,0.0,0.0,0.0
var_ola_herpes_v_rus_biologia_molecular,CUIABA,1,1,0,0.0,0.0,0.0,,0.0
var_ola_herpes_v_rus_igg,CUIABA,1,1,0,0.0,0.0,0.0,0.0,0.0
var_ola_herpes_v_rus_igm,CUIABA,1,1,0,0.0,0.0,0.0,0.0,0.0
var_ola_parvov_rus_b19_igg,CUIABA,2,2,0,0.0,0.0,0.0,0.0,0.0
var_ola_parvov_rus_b19_igm,CUIABA,2,2,0,0.0,0.0,0.0,0.0,0.0
var_ola_rub_ola_igg,CUIABA,2,3,0,0.0,0.0,0.0,0.0,0.168625
var_ola_rub_ola_igm,CUIABA,2,3,0,0.0,0.0,0.0,0.0,0.168625
var_ola_sarampo_biologia_molecular,CUIABA,1,3,0,0.0,0.0,0.0,0.0,0.0
var_ola_sarampo_igg,CUIABA,2,3,0,0.0,0.0,0.0,0.0,0.168625
var_ola_sarampo_igm,CUIABA,2,3,0,0.0,0.0,0.0,0.0,0.168625
var_ola_var_ola,ALTO PARAGUAI,1,1,0,0.0,0.0,0.0,,0.0542049619932434
var_ola_var_ola,ARAPUTANGA,1,2,0,0.0,0.0,0.0,0.0,0.0
var_ola_var_ola,BARRA DO GARCAS,2,4,0,0.0,0.0,0.0,0.0,0.0
var_ola_var_ola,BRASNORTE,1,2,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,CACERES,2,4,0,0.0,0.0,0.0,0.0,0.17940142877252244
var_ola_var_ola,CAMPO NOVO DO PARECIS,6,10,0,0.0,0.0,0.0,0.0,0.17677669529663684
var_ola_var_ola,CAMPO VERDE,1,2,0,0.0,0.0,0.0,0.0,0.0
var_ola_var_ola,COLNIZA,1,1,0,0.0,0.0,0.0,0.0,0.15800048564189215
var_ola_var_ola,CUIABA,43,131,0,0.0,0.0,0.0,0.0,1.25
var_ola_var_ola,FELIZ NATAL,2,5,0,0.0,0.0,0.0,0.0,0.168625
var_ola_var_ola,GAMELEIRA,1,1,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,GENERAL CARNEIRO,1,4,0,0.0,0.0,0.0,0.0,0.0818533854166666
var_ola_var_ola,ITAJAI,1,1,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,ITAUBA,2,2,0,0.0,0.0,0.0,0.0,0.0
var_ola_var_ola,JANGADA,1,2,0,0.0,0.0,0.0,0.0,0.056065913569820006
var_ola_var_ola,JARU,1,3,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,JUARA,1,2,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,JUINA,1,6,0,0.0,0.0,0.0,0.0,0.0
var_ola_var_ola,JURUENA,1,4,0,0.0,0.0,0.0,0.0,0.0634907305743244
var_ola_var_ola,LUCAS DO RIO VERDE,5,11,0,0.0,0.0,0.0,0.0,0.33725
var_ola_var_ola,MARCELANDIA,1,4,0,0.0,0.0,0.0,0.0,0.006850390625000021
var_ola_var_ola,NOVA MUTUM,5,11,0,0.0,0.0,0.0,0.0,0.45927932677184585
var_ola_var_ola,NOVA OLIMPIA,1,3,0,0.0,0.0,0.0,0.0,0.0
var_ola_var_ola,PACARAIMA,3,8,0,0.0,0.0,0.0,,0.17677669529663695
var_ola_var_ola,PARANAPANEMA,1,2,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,PARANATINGA,3,4,0,0.0,0.0,0.0,0.0,0.3796351966180486
var_ola_var_ola,PEIXOTO DE AZEVEDO,2,9,0,0.0,0.0,0.0,0.0,0.18926637105855867
var_ola_var_ola,PINHEIRO,1,1,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,PONTES E LACERDA,2,4,0,0.0,0.0,0.0,0.0,0.168625
var_ola_var_ola,PRIMAVERA DO LESTE,1,2,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,RECIFE,1,1,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,RESERVA DO CABACAL,1,5,0,0.0,0.0,0.0,0.0,0.004149162443693711
var_ola_var_ola,RIO BRILHANTE,1,1,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,RONDONOPOLIS,2,3,0,0.0,0.0,0.0,0.0,0.168625
var_ola_var_ola,SAPEZAL,1,3,0,0.0,0.0,0.0,0.0,0.0
var_ola_var_ola,SINOP,7,19,0,0.0,0.0,0.0,0.0,0.505875
var_ola_var_ola,TANGARA DA SERRA,3,11,0,0.0,0.0,0.0,0.0,0.17677669529663695
var_ola_var_ola,TRES LAGOAS,1,2,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,TRINDADE,1,1,0,0.0,0.0,0.0,,0.0
var_ola_var_ola,VARZEA GRANDE,16,42,0,0.0,0.0,0.0,0.0,0.5344167529398614
var_ola_varicela_biologia_molecular,COLNIZA,1,1,0,0.0,0.0,0.0,0.0,0.15800048564189215
var_ola_varicela_biologia_molecular,CUIABA,4,5,0,0.0,0.0,0.0,0.0,0.43301270189221935
var_ola_varicela_biologia_molecular,JARU,1,2,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,ALTO PARAGUAI,1,1,0,0.0,0.0,0.0,,0.0542049619932434
var_ola_varicela_zoster_biologia_molecular,ARAPUTANGA,1,2,0,0.0,0.0,0.0,0.0,0.0
var_ola_varicela_zoster_biologia_molecular,BARRA DO GARCAS,1,1,0,0.0,0.0,0.0,0.0,0.0
var_ola_varicela_zoster_biologia_molecular,BRASNORTE,1,2,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,CACERES,2,2,0,0.0,0.0,0.0,0.0,0.01077642877252243
var_ola_varicela_zoster_biologia_molecular,CAMPO NOVO DO PARECIS,5,9,0,0.0,0.0,0.0,0.0,0.12499999999999994
var_ola_varicela_zoster_biologia_molecular,CAMPO VERDE,1,2,0,0.0,0.0,0.0,0.0,0.0
var_ola_varicela_zoster_biologia_molecular,CUIABA,40,108,0,0.0,0.0,0.0,0.0,1.01175
var_ola_varicela_zoster_biologia_molecular,FELIZ NATAL,2,4,0,0.0,0.0,0.0,0.0,0.0
var_ola_varicela_zoster_biologia_molecular,GAMELEIRA,1,1,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,GENERAL CARNEIRO,1,4,0,0.0,0.0,0.0,0.0,0.0818533854166666
var_ola_varicela_zoster_biologia_molecular,ITAJAI,1,1,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,ITAUBA,2,2,0,0.0,0.0,0.0,0.0,0.0
var_ola_varicela_zoster_biologia_molecular,JANGADA,1,2,0,0.0,0.0,0.0,0.0,0.056065913569820006
var_ola_varicela_zoster_biologia_molecular,JARU,1,3,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,JUARA,1,2,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,JUINA,1,4,0,0.0,0.0,0.0,0.0,0.0
var_ola_varicela_zoster_biologia_molecular,JURUENA,1,4,0,0.0,0.0,0.0,0.0,0.0634907305743244
var_ola_varicela_zoster_biologia_molecular,LUCAS DO RIO VERDE,4,7,0,0.0,0.0,0.0,0.0,0.14433756729740646
var_ola_varicela_zoster_biologia_molecular,MARCELANDIA,1,4,0,0.0,0.0,0.0,0.0,0.006850390625000021
var_ola_varicela_zoster_biologia_molecular,NOVA MUTUM,4,8,0,0.0,0.0,0.0,0.0,0.33725
var_ola_varicela_zoster_biologia_molecular,NOVA OLIMPIA,1,2,0,0.0,0.0,0.0,0.0,0.0
var_ola_varicela_zoster_biologia_molecular,PACARAIMA,3,5,0,0.0,0.0,0.0,,0.17677669529663684
var_ola_varicela_zoster_biologia_molecular,PARANAPANEMA,1,2,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,PARANATINGA,3,3,0,0.0,0.0,0.0,0.0,0.02608180602477483
var_ola_varicela_zoster_biologia_molecular,PEIXOTO DE AZEVEDO,2,8,0,0.0,0.0,0.0,0.0,0.02064137105855867
var_ola_varicela_zoster_biologia_molecular,PINHEIRO,1,1,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,PONTES E LACERDA,2,3,0,0.0,0.0,0.0,0.0,0.168625
var_ola_varicela_zoster_biologia_molecular,PRIMAVERA DO LESTE,1,1,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,RECIFE,1,1,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,RESERVA DO CABACAL,1,3,0,0.0,0.0,0.0,0.0,0.004149162443693711
var_ola_varicela_zoster_biologia_molecular,RIO BRILHANTE,1,1,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,RONDONOPOLIS,2,3,0,0.0,0.0,0.0,0.0,0.168625
var_ola_varicela_zoster_biologia_molecular,SAPEZAL,1,2,0,0.0,0.0,0.0,0.0,0.0
var_ola_varicela_zoster_biologia_molecular,SINOP,6,14,0,0.0,0.0,0.0,0.0,0.5590169943749475
var_ola_varicela_zoster_biologia_molecular,TANGARA DA SERRA,3,9,0,0.0,0.0,0.0,0.0,0.168625
var_ola_varicela_zoster_biologia_molecular,TRES LAGOAS,1,2,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,TRINDADE,1,1,0,0.0,0.0,0.0,,0.0
var_ola_varicela_zoster_biologia_molecular,VARZEA GRANDE,16,33,0,0.0,0.0,0.0,0.0,0.7137616685961746
varicela_herpes_zoster_citomegalov_rus_igg,VARZEA GRANDE,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_citomegalov_rus_igm,VARZEA GRANDE,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_epstein_barr_igg,CUIABA,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_epstein_barr_igm,CUIABA,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_herpes_simplex_1_e_2_biologia_molecular,ALTA FLORESTA,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_herpes_simplex_1_e_2_biologia_molecular,BARRA DO GARCAS,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_herpes_simplex_1_e_2_biologia_molecular,CAMPINAPOLIS,1,1,0,0.0,0.0,0.0,0.0,0.27897658009572107
varicela_herpes_zoster_herpes_simplex_1_e_2_biologia_molecular,PONTES E LACERDA,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_herpes_v_rus_biologia_molecular,ARAPUTANGA,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_herpes_v_rus_biologia_molecular,CUIABA,3,3,0,0.0,0.0,0.0,,0.0
varicela_herpes_zoster_herpes_v_rus_biologia_molecular,JANGADA,1,1,0,0.0,0.0,0.0,,0.056065913569820006
varicela_herpes_zoster_herpes_v_rus_biologia_molecular,NOVA MUTUM,1,1,0,0.0,0.0,0.0,,0.0
varicela_herpes_zoster_herpes_v_rus_biologia_molecular,VARZEA GRANDE,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_herpes_v_rus_igg,PONTES E LACERDA,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_herpes_v_rus_igm,PONTES E LACERDA,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_parvov_rus_b19_igg,CUIABA,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_parvov_rus_b19_igg,QUERENCIA,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_parvov_rus_b19_igm,CUIABA,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_parvov_rus_b19_igm,QUERENCIA,1,1,0,0.0,0.0,0.0,0.0,0.0
varicela_herpes_zoster_rub_ola_igg,ALTA FLORESTA,1,2,0,0.0,0.0,0.0,0.0,0.0
