municipio,epi_year,epi_week,prob_pressao_alta_proxima_janela,limiar_operacional,acima_limiar,faixa_pressao_predita,indice_pressao_proxy_atual,tat_p90_dias,pct_liberado_48h,backlog_estimado,tests,tests_ma8,drivers,tipo_sinal,acao_sugerida,metodo,modelo_versao,rotulo_nota,indice_pressao_rede,faixa_pressao,tipo_sinal_observado
NOVA OLINDA DO MARANHAO,2025,9,0.0119,0.3,False,baixa,10.33,,,0.0,1,,tests_ma4=1.5 (imp=0.572); tests_lag1=2 (imp=0.0135); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.117 (imp=0.106); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
NOVA PRATA,2025,9,0.0119,0.3,False,baixa,10.33,,,0.0,1,,tests_ma4=1.5 (imp=0.572); tests_lag1=2 (imp=0.0135); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.117 (imp=0.106); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
NOVA REDENCAO,2025,11,0.0119,0.3,False,baixa,10.93,,,0.0,2,,tests=2 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
MARANGUAPE,2025,30,0.0119,0.3,False,baixa,10.43,,,0.0,1,,tests_ma4=1.5 (imp=0.572); tests_lag1=2 (imp=0.0135); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.179 (imp=0.106); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
RENASCENCA,2025,31,0.0119,0.3,False,baixa,11.1,,,0.0,2,1.3333333333333333,tests_ma4=1.33 (imp=0.572); indice_pressao_proxy=11.1 (imp=0.0408); tests_ma8=1.33 (imp=0.149); tests_pct_estadual=0.395 (imp=0.106); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
MORROS,2026,5,0.0119,0.3,False,baixa,10.77,,,0.0,1,,tests_ma4=1.5 (imp=0.572); tests_lag1=2 (imp=0.0135); tests_pct_estadual=0.196 (imp=0.106); confianca_dado=0.5 (imp=0.0391); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JARU,2026,2,0.0119,0.3,False,baixa,11.62,,,0.0,1,1.375,tests_ma4=1.25 (imp=0.572); indice_pressao_proxy=11.6 (imp=0.0408); tests_ma8=1.38 (imp=0.149); tests_pct_estadual=0.205 (imp=0.106); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JURUTI,2026,19,0.0119,0.3,False,baixa,10.77,,,0.0,1,,tests_ma4=2 (imp=0.572); tests_lag1=3 (imp=0.0135); tests_pct_estadual=0.2 (imp=0.106); confianca_dado=0.5 (imp=0.0391); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SAO CRISTOVAO,2025,11,0.0119,0.3,False,baixa,10.46,,,0.0,1,,tests_ma4=1.5 (imp=0.572); tests_lag1=2 (imp=0.0135); tests_pct_estadual=0.213 (imp=0.106); confianca_dado=0.5 (imp=0.0391); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JACUIPE,2025,13,0.0119,0.3,False,baixa,10.46,,,0.0,2,,tests=2 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SAO FRANCISCO,2025,8,0.0119,0.3,False,baixa,10.57,,,0.0,2,,tests=2 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ITARUMA,2025,4,0.0119,0.3,False,baixa,10.31,,,0.0,1,,tests_ma4=2.5 (imp=0.572); tests_lag1=4 (imp=0.0135); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.0445 (imp=0.106); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
CABREUVA,2025,27,0.0119,0.3,False,baixa,10.45,,,0.0,1,,tests_ma4=2.5 (imp=0.572); tests_lag1=4 (imp=0.0135); tests_pct_estadual=0.221 (imp=0.106); confianca_dado=0.5 (imp=0.0391); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SANTOS,2024,49,0.0119,0.3,False,baixa,10.37,,,0.0,1,,tests_ma4=1.5 (imp=0.572); tests_lag1=2 (imp=0.0135); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.153 (imp=0.106); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
CACHOEIRA DO SUL,2024,40,0.0119,0.3,False,baixa,10.82,,,0.0,2,,tests=2 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
BORDA DA MATA,2025,8,0.0119,0.3,False,baixa,10.57,,,0.0,2,,tests=2 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
PORTO ALEGRE,2026,21,0.0119,0.3,False,baixa,10.92,,,0.0,1,1.75,tests_ma4=1.5 (imp=0.572); indice_pressao_proxy=10.9 (imp=0.0408); tests_ma8=1.75 (imp=0.149); tests_pct_estadual=0.221 (imp=0.106); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ASSIS,2025,45,0.0119,0.3,False,baixa,10.76,,,0.0,1,1.7142857142857142,tests_ma4=2 (imp=0.572); indice_pressao_proxy=10.8 (imp=0.0408); tests_ma8=1.71 (imp=0.149); tests_lag1=2 (imp=0.0135); tests_pct_estadual=0.209 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
OLIMPIA,2025,9,0.0119,0.3,False,baixa,10.33,,,0.0,1,,tests_ma4=1.5 (imp=0.572); tests_lag1=2 (imp=0.0135); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.117 (imp=0.106); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ORIXIMINA,2025,31,0.0119,0.3,False,baixa,11.1,,,0.0,2,1.25,tests_ma4=1.25 (imp=0.572); indice_pressao_proxy=11.1 (imp=0.0408); tests_ma8=1.25 (imp=0.149); tests_pct_estadual=0.395 (imp=0.106); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
OURO FINO,2024,40,0.0119,0.3,False,baixa,10.82,,,0.0,2,,tests=2 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
CABROBO,2024,31,0.0119,0.3,False,baixa,10.9,,,0.0,3,,tests=3 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ITAPIRA,2024,35,0.0119,0.3,False,baixa,10.59,,,0.0,2,,tests=2 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SAO JOSE DOS CAMPOS,2026,19,0.0119,0.3,False,baixa,10.77,,,0.0,1,1.5,tests_ma4=1.5 (imp=0.572); indice_pressao_proxy=10.8 (imp=0.0408); tests_ma8=1.5 (imp=0.149); tests_lag1=2 (imp=0.0135); tests_pct_estadual=0.2 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SAO GONCALO DO AMARANTE,2026,17,0.0119,0.3,False,baixa,10.65,,,0.0,1,1.5,tests_ma4=1.5 (imp=0.572); indice_pressao_proxy=10.7 (imp=0.0408); tests_ma8=1.5 (imp=0.149); tests_lag1=2 (imp=0.0135); tests_pct_estadual=0.189 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SAO FRANCISCO DO MARANHAO,2025,19,0.0119,0.3,False,baixa,10.42,,,0.0,1,,tests_ma4=1.5 (imp=0.572); tests_lag1=2 (imp=0.0135); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.139 (imp=0.106); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
